core_frequency,max_amplitude,average_activation,duration,label
55.82242008,2050303000,0.009812499,0.481995465,kick
75.77531249,29242,0.008169172,0.202335601,kick
62.28954519,2112786400,0.006427796,0.163038549,kick
53.14074413,1913946900,0.00741048,0.369433107,kick
91.47054204,2121649400,0.007268666,0.63984127,kick
32.5468782,0.85053027,0.006519503,0.439070295,kick
52.07231458,904642560,0.008841773,1.129115646,kick
39.78142019,26331,0.007071116,0.570145833,kick
37.61549889,28503,0.008832313,0.951473923,kick
51.12528596,2147483400,0.009303461,0.693572917,kick
45.57485699,2146614800,0.008304018,0.569833333,kick
47.61779522,2121713700,0.005624341,0.301473923,kick
65.99746398,1176111900,0.005894247,0.119705215,kick
35.12648272,0.9726688,0.006992304,0.3989375,kick
44.10661897,2147284700,0.006498072,1.235283447,kick
49.76747061,1895311600,0.009525375,0.896235828,kick
86.84701938,19862,0.005267425,14.11764172,kick
49.32499632,30934,0.009797563,3.487641723,kick
363.713482,2121713900,0.008678928,0.839047619,kick
656.958158,2113732400,0.006381854,0.169909297,kick
52.50762948,1913946900,0.006645421,0.273015873,kick
82.70569036,30932,0.007818013,0.182471655,kick
57.01627578,1,0.008107629,0.235170068,kick
55.31925009,2147483400,0.007427919,0.196122449,kick
83.09254229,1905289700,0.008087014,0.112970522,kick
37.99020947,2112428000,0.007296566,0.31825,kick
228.9369519,1750001400,0.006804113,1.526281179,kick
67.34557682,2121713900,0.008382702,0.141632653,kick
62.14151985,2004851500,0.009501128,0.957755102,kick
67.8705553,1953317400,0.005852035,0.097800454,kick
53.98149275,0.93295115,0.009310951,0.468412698,kick
48.73079518,2121713700,0.014237838,0.020498866,kick
652.4445923,0.7837156,0.008707794,0.174875283,kick
67.79271475,30781,0.00716871,0.157142857,kick
41.1969936,2147483400,0.004563775,0.391292517,kick
56.44961275,0.99999994,0.00867157,0.20260771,kick
48.78786096,2004868400,0.007692257,0.4838322,kick
35.68881066,2120931100,0.007562167,0.250793651,kick
68.50781417,2121713700,0.006712556,0.144988662,kick
50.08473809,1021348600,0.009726351,1.079364583,kick
54.42728508,1841533700,0.009933799,1.237732426,kick
69.81650097,2121713900,0.007993922,0.148684807,kick
37.08052648,1435258400,0.006105943,9.6,kick
141.1561603,1913289200,0.007664085,1.414331066,kick
39.53730889,1665311700,0.008387202,0.329229025,kick
444.1621467,1041007900,0.004689798,3.84,kick
58.48659177,2147483400,0.007419244,0.11153125,kick
46.83708368,2147483400,0.009660348,2.250572917,kick
49.86238082,2147483400,0.008420717,0.431791383,kick
65.71469706,2121713900,0.00664224,0.17399093,kick
127.5754483,2012885500,0.006979487,0.071746032,kick
32.79961214,30846,0.006621666,0.250204082,kick
148.9010083,2056771600,0.006082059,0.079591837,kick
32.40648956,2118810100,0.005515222,0.247346939,kick
382.5529282,28758,0.006873936,0.52292517,kick
44.84148204,1,0.0081767,0.246371882,kick
75.10471301,28693,0.007329856,0.155873016,kick
32.77469426,1913946600,0.007117579,0.087,kick
48.94445037,1913946400,0.009007833,0.497891156,kick
47.83142144,1913946900,0.004997256,0.373922902,kick
41.33500731,2035413500,0.006718992,0.428571429,kick
697.5120345,1913946900,0.007691855,0.724988662,kick
62.85818317,2070776000,0.006462036,0.166235828,kick
41.62209813,2098220300,0.007662492,0.545464853,kick
39.60429294,31656,0.007407129,0.45478458,kick
58.09871205,1913946600,0.007326384,0.235079365,kick
296.5369627,1839307000,0.005796882,12,kick
679.2078013,29156,0.011125826,0.604603175,kick
48.45722947,2025556000,0.007597397,0.454739229,kick
48.30302831,2121713900,0.007302521,0.35537415,kick
48.41864732,31654,0.006943591,0.255464853,kick
35.99427665,28099,0.008125988,0.351043084,kick
75.36983171,2055598100,0.008135779,0.153582766,kick
48.9876414,2121713900,0.007553105,0.675986395,kick
39.15206599,2122901500,0.00593165,0.186439909,kick
35.35155152,1899538200,0.006948935,0.182811791,kick
655.476221,1913832000,0.00661162,0.206258503,kick
44.74662664,0.988,0.00821927,0.573174603,kick
41.48078416,1984659500,0.007402392,0.669727891,kick
58.22631512,0.99999994,0.007368282,0.441458333,kick
49.54143982,1658968000,0.006475495,0.227891156,kick
48.55363909,2121713900,0.007777304,0.41521542,kick
38.72118124,2121713700,0.006625043,0.122517007,kick
96.95682184,0.9998779,0.006257521,0.41553288,kick
65.94052142,2121713900,0.005363663,1.698956916,kick
144.6725002,1835028700,0.007825737,2.384875283,kick
43.97950788,1892582900,0.006558065,9.6,kick
67.0805178,2112118500,0.005319285,0.125396825,kick
52.3566537,2121609700,0.00507308,0.333741497,kick
73.1612514,2087502600,0.008441119,0.158412698,kick
659.6475865,1913946900,0.006489161,0.675011338,kick
38.68230304,2049993700,0.007168238,0.453151927,kick
56.31336785,1324415200,0.009487039,9.896712018,kick
46.3726554,2147483400,0.004514368,0.5,kick
40.01693361,2074578400,0.008408964,2,kick
68.17541006,1895119400,0.007887835,0.226643991,kick
74.01329947,1914224600,0.008717528,0.228049887,kick
158.3941855,1913817300,0.007368611,1.281292517,kick
54.04196111,1913947400,0.005855057,0.117981859,kick
33.05461423,2121713700,0.008790719,3.257029478,kick
37.82410361,1889384400,0.008059277,0.219773243,kick
36.02117307,1691882500,0.002917216,1.052653061,kick
68.04799905,2121713700,0.0080319,0.662517007,kick
39.70776507,2074578200,0.008560046,0.468979592,kick
78.93757426,1909544700,0.009187632,0.354364583,kick
363.2461771,1520302100,0.005356947,1.499501134,kick
51.63274107,1892038100,0.005050357,0.401791383,kick
51.60513876,1864988200,0.00819565,0.310090703,kick
656.7930334,2017287400,0.00533125,0.681632653,kick
112.1800186,1911869200,0.006139947,0.382426304,kick
59.95642177,1913946900,0.007316611,0.161655329,kick
41.50099144,1913947100,0.00707116,0.316848073,kick
43.94393068,2027355100,0.008568148,0.600022676,kick
49.44385166,2120760600,0.007695328,0.284444444,kick
49.06858908,2121713700,0.005994168,0.15292517,kick
50.54417313,1913946900,0.006800715,0.146712018,kick
36.63234758,1878057000,0.006279352,0.81877551,kick
55.50250559,1768124900,0.004683283,0.197142857,kick
49.28619068,1907983100,0.007676171,0.19399093,kick
41.37716763,2084048900,0.008720933,0.410544218,kick
47.37702014,806851100,0.006401348,1.025102041,kick
49.1279781,1740636900,0.007632643,0.183945578,kick
36.81584762,2121646100,0.005409956,0.423287982,kick
57.56767735,2147483400,0.009866172,0.634331066,kick
215.8547636,25753,0.006958659,0.461882086,kick
42.37870547,1862317600,0.006955803,0.698503401,kick
44.05381625,1,0.007875235,0.262698413,kick
74.88373611,1913946900,0.0075119,18.28573696,kick
123.8511552,1,0.00732083,0.314126984,kick
33.22182087,2121713900,0.005930014,0.216054422,kick
77.1546516,1669178600,0.006619254,2.116802721,kick
72.27685368,1796704800,0.007667902,0.166507937,kick
44.94433816,0.9544907,0.00950275,0.71585034,kick
53.85319309,1910050300,0.008075705,0.365623583,kick
32.4015226,2121713900,0.006660202,1.545804989,kick
41.68014115,23359,0.008691795,0.711247166,kick
32.46920807,0.30630493,0.004484621,0.281995465,perc
176.3838107,0.26989746,0.002914231,0.090068027,perc
57.32050005,0.09011841,0.005550345,0.26845805,perc
33.58120361,0.3085022,0.003931137,0.086802721,perc
32.56519858,0.13510132,0.00445063,0.198208617,perc
114.6404601,0.38388434,0.006275218,0.280385488,perc
147.176789,0.07550102,0.005789218,0.195442177,perc
93.90528662,475951360,0.004578386,0.066870748,perc
839.532761,20216,0.010507236,2,perc
244.8663235,21085,0.009840199,2,perc
49.90893575,0.14611816,0.001979469,0.273809524,perc
51.7081158,0.2746277,0.003730804,0.095238095,perc
59.04303626,0.18460083,0.004192271,0.191927438,perc
710.2610261,32767,0.011519416,0.433945578,perc
327.1287241,23780,0.00973776,0.078049887,perc
186.7832581,27925,0.009689198,0.13154195,perc
32.97421589,2121713700,0.002296159,0.055056689,perc
48.73531453,1949133300,0.012439628,0.066190476,perc
476.040399,2147483400,0.007958639,1.707528345,perc
32.34354042,2077836800,0.00370742,0.109070295,perc
355.3820192,31393,0.010201629,0.911972789,perc
733.9297792,2147483400,0.008875487,2.148866213,perc
71.39310346,2147483400,0.004407305,0.661768707,perc
34.3075426,1889889800,0.0081094,0.544897959,perc
625.9518083,1833856500,0.009431115,0.167165533,perc
172.645952,1541308700,0.00860882,1.764716553,perc
273.8299896,2121713900,0.009466525,0.460090703,perc
591.526367,0.988,0.003722885,0.221405896,perc
662.3127755,0.988,0.005328193,0.094603175,perc
38.06334906,2095058400,0.008348214,0.261882086,perc
32.24159515,760491000,0.002462594,0.071564626,perc
1391.246312,2147483400,0.002961146,0.070430839,perc
996.6115048,2147483400,0.007363876,0.042176871,perc
33.01520234,27305,0.002082313,3.755736961,perc
338.5904332,2121713900,0.009387311,1.999183673,perc
208.1266075,2113690400,0.00902983,0.3,perc
110.4600213,0.8596158,0.007074627,0.320589569,perc
515.1477144,2121713700,0.009452594,2.084195011,perc
515.7780935,1080561200,0.009476493,0.155714286,perc
50.8093771,2147483400,0.005841751,0.112471655,perc
94.8345787,2028559400,0.005693307,0.511020408,perc
32.69186804,2121713900,0.005764412,0.121609977,perc
44.7966324,2075223800,0.013849645,0.032970522,perc
1127.846635,2024181200,3.24E-05,0.234920635,perc
699.1571901,1944243200,0.008138263,0.214058957,perc
32.61299183,2121713900,0.004636323,0.14122449,perc
32.701983,2121713900,0.004964681,0.14877551,perc
167.4610407,0.34138152,0.007179338,0.282018141,perc
90.13902166,1790058800,0.0093014,0.783900227,perc
52.01859552,2121713700,0.008816226,0.285147392,perc
239.4038006,2121713700,0.009274407,0.191995465,perc
146.258365,2121713700,0.010052871,0.168390023,perc
174.8031539,2147483400,0.009400792,1.764716553,perc
32.43116686,32367,0.007303744,0.161088435,perc
100.5390984,2028559400,0.007176323,0.922335601,perc
32.82044307,1737429000,0.004372564,0.176145125,perc
701.3624861,0.9811796,0.009812099,1.313015873,perc
364.8127988,26488,0.001544483,3.75569161,perc
1124.525804,2067762200,0.005211154,0.188321995,perc
113.5671513,2147483400,0.004750035,0.263492063,perc
138.6324746,2147483400,0.008190985,0.292244898,perc
718.8076611,2147483400,0.006305453,0.311201814,perc
308.1610304,1814354200,0.007873607,1.760725624,perc
454.5410389,1880633600,0.009584765,0.791020408,perc
36.51790167,2147483400,0.007464743,0.24462585,perc
1959.843354,1930478600,0.002077598,0.200816327,perc
1826.93549,1620844800,0.011463399,0.692244898,perc
33.00158806,1364423200,0.002365323,0.285510204,perc
453.1343687,2121713700,0.007984064,0.145124717,perc
473.0083232,24341,0.00739386,1.490249433,perc
1793.633388,0.988,0.007988355,1.742222222,perc
625.8655465,2107423200,0.008358837,0.181814059,perc
33.12064355,2121713700,0.00464161,0.235873016,perc
414.8275646,645298700,0.009634169,0.096031746,perc
49.17263268,2121713700,0.006729621,0.07324263,perc
49.79484263,2121713700,0.006924912,0.073106576,perc
34.0266947,16206,0.006465409,0.414081633,perc
43.91905521,2027355600,0.008842525,0.139727891,perc
991.5252073,2121713700,0.009473212,0.266213152,perc
1744.722928,1580804600,0.009684309,0.415759637,perc
1220.512196,1243498000,0.009824771,0.349863946,perc
1344.317451,2121713700,0.01027862,0.880226757,perc
1621.570622,1739359700,0.004712792,0.836371882,perc
331.5156349,1964334100,0.005418754,0.402970522,perc
1950.730038,2147483400,0.002120148,0.334739229,perc
286.5579421,0.40946066,0.010377459,0.142086168,perc
237.8414841,0.20479123,0.008708832,0.213197279,perc
438.8594441,0.60012484,0.008401317,0.087891156,perc
1254.476624,0.83654785,0.003358297,0.478480726,perc
167.9391966,2093863700,0.009033093,0.21600907,perc
157.221701,2092260600,0.009411526,0.250226757,perc
139.4757197,2047208000,0.009761401,0.244399093,perc
124.0093508,2093177300,0.010152233,0.25,perc
201.617896,2074578200,0.007005201,1.824988662,perc
1538.972207,1187781600,0.001568127,0.468435374,perc
1209.998707,1208626700,0.007823557,2.124988662,perc
32.99116627,2048868400,0.00230385,1.052653061,perc
32.81430582,32767,0.005979225,0.47244898,perc
1088.442085,2027355100,0.006054573,1.5,perc
50.61265258,27305,0.004063724,1.874376417,perc
267.3108985,1396842500,0.010353833,0.575782313,perc
258.2708752,2037433900,0.008073043,0.407981859,perc
43.63812658,2122901800,0.008614898,0.647959184,perc
684.5194214,1730074100,0.007781572,0.226802721,perc
41.72957649,27305,0.002841394,3.754557823,perc
120.6673515,23634,0.00256624,3.753061224,perc
1211.079357,1853354800,0.000267453,0.130249433,perc
126.603393,1913946900,0.006310301,0.073537415,perc
459.2616334,32345,0.010507487,1.231995465,perc
799.2573535,1886538000,0.005957494,0.407278912,perc
43.05877534,27305,0.002698873,3.755918367,perc
996.6406477,1476093200,0.001371965,0.190294785,perc
527.3539831,992043260,0.004874568,0.387301587,perc
33.08137098,1506246400,0.006190748,0.216712018,perc
63.48829653,27305,0.002642333,3.755464853,perc
55.2962815,27305,0.002871269,3.752993197,perc
1327.678539,12269,0.006270273,2.072380952,perc
970.086425,32765,0.003061503,2.666666667,perc
53.34733259,29374,0.006195108,0.737709751,perc
753.9243973,30723,0.005912411,0.607301587,perc
612.5097931,30936,0.006206453,0.607301587,perc
169.8297344,23052,0.007816532,0.335147392,perc
547.408004,1696148200,0.002734777,0.5,perc
32.98502571,27305,0.001907886,3.753764172,perc
479.8747155,1564011300,0.009161874,0.056326531,perc
172.2382589,29062,0.009560214,0.408367347,perc
819.2287934,2147483400,0.006929373,0.337891156,perc
154.7193682,0.7397766,0.005543988,0.634285714,perc
1511.100411,0.9951541,0.006420505,0.501247166,perc
1954.440458,0.92546344,0.003611108,0.533968254,perc
38.86055099,0.99331176,0.006021489,0.529569161,perc
1959.260472,2121713700,0.003314148,0.145419501,perc
188.3108834,1993178100,0.008565286,0.64521542,perc
132.2093204,1689203200,0.0088955,0.427346939,perc
208.0581726,2121713900,0.009160328,0.427755102,perc
174.770752,2121713700,0.009514139,0.496961451,perc
109.751858,2121713900,0.008760108,0.759365079,perc
196.4977631,2120760300,0.009714175,0.921133787,perc
184.9185868,1597756900,0.009775874,0.859138322,perc
102.9150574,1585282000,0.008408137,1.342630385,perc
174.7707578,2063852500,0.0095142,0.496961451,perc
221.7112733,1807737900,0.009213013,0.770657596,perc
239.4864699,1908680000,0.009409138,0.680544218,perc
172.731645,2121713700,0.009350605,0.56015873,perc
82.88305083,29174,0.010818606,0.637709751,perc
67.30607554,29932,0.008736542,1.257664399,perc
82.13929154,31332,0.009873552,0.606598639,perc
81.92093049,31045,0.009636858,0.55244898,perc
195.6627638,32727,0.007797467,0.231632653,perc
57.98404181,2121583100,0.008066388,1.638820862,perc
114.5617108,2121713700,0.008022602,1.791496599,perc
39.20210415,2121610500,0.007881264,1.599319728,perc
64.04815326,2121713700,0.008836046,1.617913832,perc
845.1435046,2122776600,0.010138407,1.223401361,perc
306.7549676,0.6049907,0.009749327,0.213356009,perc
321.2328165,615174900,0.009420523,0.446099773,perc
315.6004458,736533250,0.009472115,0.778866213,perc
609.6737407,2147418112,0.005255811,2.492471655,ride
396.0499494,1176147712,0.010996894,4.839297052,ride
680.5431621,2124048640,0.0031292,2.105283447,ride
337.8941732,544224256,0.00951356,8.154580499,ride
405.7359072,1843316992,0.010330121,4.692630385,ride
386.2141245,30310,0.008251295,0.812426304,ride
299.4112345,721996800,0.009693762,27.95147392,ride
289.8122166,164121600,0.009486513,24.47746032,ride
420.0017807,2147483392,0.0077786,1.727375,ride
468.7212054,2147483392,0.003394069,2.105283447,ride
1964.657332,2017135104,0.001667245,0.452040816,ride
1972.112699,1190525440,0.001095689,2.02462585,ride
1916.033973,1212145920,0.001083948,2.12260771,ride
393.6517811,2079633408,0.01039328,3.80952381,ride
431.886494,2121713664,0.005428024,0.9638322,ride
1915.251606,1836420352,0.002942851,1.592879819,ride
1504.953646,2147483392,0.003050142,2.4561678,ride
379.0988219,1240840960,0.010379659,4.671473923,ride
371.6843749,21874,0.009582476,5.25,ride
352.7321714,1962714112,0.010243202,2.407641723,ride
407.5451728,1616908800,0.009686019,2.644852608,ride
393.3767826,1771633152,0.009302931,4.719251701,ride
554.4917814,1349462784,0.006688617,6.18845805,ride
1051.692586,1806275584,0.008266067,2.578548753,ride
1298.476053,2043957760,0.003328343,2.494172336,ride
440.9144808,1557035008,0.003891075,2.821927438,ride
996.5411376,2003326464,0.00331709,3.251451247,ride
600.9202057,1636747520,0.008575025,2.296213152,ride
1549.689676,2121713920,0.008296984,2.470612245,ride
624.2371753,1656657920,0.009447254,3.373900227,ride
299.3117451,657203712,0.009070483,10.11086168,ride
352.7434014,2062383360,0.010013555,3.515963719,ride
318.6406745,262701568,0.009466546,6.984920635,ride
142.6149344,2121713700,0.009830957,1.017664399,snare
196.5655518,1913946900,0.009434906,18.28573696,snare
41.15824177,2121713700,0.00887248,1.233129252,snare
235.6892527,1800323100,0.009234987,0.181927438,snare
186.9592371,2114820400,0.007994619,0.287596372,snare
344.9195117,1790011400,0.009764376,0.111269841,snare
146.6497431,2147483400,0.004319069,0.460333333,snare
63.17433554,2010469400,0.006773788,0.142222222,snare
223.2824495,29491,0.008440714,0.739138322,snare
46.02916427,27305,0.002415624,3.753945578,snare
209.3194719,2121713700,0.009798136,0.281179138,snare
148.8817979,1326268200,0.008112525,0.874172336,snare
127.5833386,2121713200,0.009578035,0.245328798,snare
448.9738499,1913946600,0.01045749,0.165260771,snare
218.0536137,2121713700,0.009271684,0.433900227,snare
77.63997993,2121649400,0.0073269,0.73521542,snare
221.284636,1913947100,0.007654519,0.100022676,snare
180.355281,0.8280019,0.007894253,0.148480726,snare
176.1089776,2121713700,0.009161751,0.200748299,snare
172.6329059,0.9764433,0.009376974,1.088072562,snare
109.5177105,1913946900,0.005700419,12,snare
258.0526399,32582,0.009020639,2.462086168,snare
33.58210222,27758,0.004425224,1.111111111,snare
1863.870244,2064033500,0.007924158,0.155041667,snare
1038.503887,0.92866045,0.010061258,0.564829932,snare
197.9944384,31114,0.009277594,0.147981859,snare
315.8967949,2091972400,0.00976237,2.700907029,snare
174.5953718,2147483400,0.007526106,0.531791383,snare
338.0408779,1667999200,0.008667125,0.783197279,snare
134.056703,29651,0.006131664,0.127165533,snare
155.6010395,0.9489306,0.010956598,1.960166667,snare
133.6024097,2147483400,0.004987989,0.471302083,snare
261.6408377,0.9006333,0.006879515,0.217029478,snare
53.64163851,2074508500,0.007884304,0.979520833,snare
180.1046716,2104098800,0.00888506,0.16185941,snare
156.0488715,1913946900,0.007136569,0.339387755,snare
257.1837315,2122901500,0.007461475,0.589591837,snare
185.5527869,2121713900,0.008923347,0.261315193,snare
161.0852746,2121713900,0.008788599,0.188730159,snare
190.2089878,0.9676591,0.007690574,0.387052154,snare
198.4810995,1629557000,0.008836887,1.165056689,snare
251.9540559,32767,0.008195716,0.682811791,snare
181.4021762,2121713700,0.009443369,0.175623583,snare
176.3085765,1803209500,0.009132823,1.799659864,snare
191.4728694,30789,0.009986143,2.462086168,snare
153.8142118,2027355100,0.008412049,0.673741497,snare
134.8186196,2121713900,0.009927526,0.568684807,snare
1088.694604,1362996200,0.002517233,0.439478458,snare
250.5547951,1892038100,0.006024318,0.294648526,snare
130.7646225,32767,0.008653612,0.727777778,snare
45.83479619,32767,0.007765191,0.489092971,snare
80.17203822,2027355600,0.008134268,0.34553288,snare
96.83091649,1509462800,0.004882173,5.333333333,snare
154.2516505,2147221500,0.006368779,0.218752834,snare
172.3858928,1.0360496,0.007589025,0.354353741,snare
37.02511375,1913946400,0.003922419,0.945419501,snare
202.4870535,0.99999994,0.007925303,0.214353741,snare
170.4383521,2121713900,0.009451633,0.224217687,snare
266.829597,2143450100,0.007762346,0.421292517,snare
174.2030213,1913946900,0.007715313,0.413809524,snare
243.7499048,2032110800,0.008669712,0.140839002,snare
156.4939943,32767,0.004470118,0.875011338,snare
203.8039731,2121649400,0.007962732,0.771133787,snare
218.5937138,2122671900,0.010318404,1.122993197,snare
538.5436011,32767,0.006188462,1.130666667,snare
1676.827121,29201,0.004272829,0.446371882,snare
216.2588797,2121713900,0.009119237,0.380294785,snare
32.44993942,2147483400,0.004140561,0.415192744,snare
172.5777454,28545,0.006460095,0.436349206,snare
165.7589525,1859528700,0.007122316,0.398956916,snare
196.9140289,2108981000,0.008405706,0.239591837,snare
573.0253017,1875702500,0.007467732,0.406666667,snare
173.6916779,2048868400,0.008768681,0.225056689,snare
574.5844303,1913946900,0.005524784,10.66666667,snare
163.5166402,1892038100,0.00726917,2.857142857,snare
1250.143142,23445,0.00584238,2,snare
160.6643281,0.9999924,0.009614872,0.408820862,snare
173.6611335,1624173300,0.008065473,0.187505669,snare
241.7153515,1711594800,0.009633087,0.566666667,snare
169.2678265,2121713400,0.009297906,0.226326531,snare
69.17625163,2147483400,0.008070528,0.833333333,snare
232.8400555,0.9999988,0.008292414,0.289070295,snare
223.652686,1419503900,0.010052953,0.8861678,snare
63.84353638,1221518800,0.007364919,1.065147392,snare
591.9105477,1913947400,0.006698455,5.581405896,snare
40.34166596,28025,0.006269258,0.944761905,snare
251.0593754,1896884200,0.009752879,9.6,snare
291.683983,19899,0.010084716,0.902244898,snare
188.0169557,0.99999994,0.009009895,0.222517007,snare
148.3964524,2121713700,0.0086538,0.143446712,snare
186.7385695,2092081200,0.008797037,0.254807256,snare
213.9963968,1943620400,0.008329728,0.25,snare
161.9367439,94561790,0.00990819,2.072471655,snare
231.7543052,29201,0.007344941,0.406394558,snare
177.5777272,1737404400,0.007426808,0.312020833,snare
129.5186152,2115842000,0.009070657,0.312494331,snare
176.1915122,2026013200,0.008951975,0.168027211,snare
159.6934854,1832045600,0.009247015,2.8,snare
365.9111888,1910424800,0.009166118,0.686122449,snare
250.9811812,2065296600,0.007795294,0.295668934,snare
175.3834778,2121713900,0.004981913,0.319297052,snare
180.6604229,0.9120845,0.008615685,0.196235828,snare
129.2601461,32767,0.009539774,1.172380952,snare
160.1507611,1912094200,0.008746784,0.810113379,snare
205.4058823,29492,0.008512142,1.397142857,snare
171.6288833,1913946600,0.005066807,1.4,snare
192.8937121,0.29702067,0.008864172,0.361836735,snare
230.1142766,2090976500,0.009156471,0.168956916,snare
205.3374219,2107993300,0.009470131,0.108004535,snare
155.2485854,0.9998779,0.010158101,0.434852608,snare
1956.294621,2121713700,0.004330091,0.485736961,snare
121.1670759,1902441200,0.008699606,1.371428571,snare
237.9413981,1270766100,0.009427,0.7,snare
122.2883834,0.9508954,0.008221468,0.468820862,snare
155.5803502,26183,0.008980757,0.533378685,snare
160.7348052,2093818600,0.008418775,1.8461678,snare
32.48419472,2121713900,0.003273976,0.082857143,snare
122.8771116,1910146300,0.007296695,0.757324263,snare
215.4315377,532821500,0.006390158,0.700952381,snare
156.7983246,2058403300,0.010102769,0.140680272,snare
38.83880978,29207,0.004919797,0.684920635,snare
241.2182061,1913947400,0.006670763,0.128480726,snare
32.45376125,1957825300,0.004440717,0.369297052,snare
495.1831404,28842,0.003733282,0.579070295,snare
223.8561484,560210400,0.009012776,2.228117914,snare
187.6434645,1913946600,0.008739835,0.559138322,snare
177.2364387,2147483400,0.00967291,0.203291667,snare
165.6231454,21338,0.007716281,1.264126984,snare
54.53629356,2015066400,0.005163686,0.110680272,snare
442.2888404,1911290400,0.006145471,0.3,snare
158.5224684,1465654500,0.008185401,1.052653061,snare
156.5461832,2147483400,0.007561191,0.32784375,snare
363.0962503,1833537800,0.009582732,1,snare
177.512967,2147483400,0.00987726,0.232739583,snare
33.43979882,27305,0.001935205,3.754376417,snare
147.2359486,0.90379345,0.009866422,0.414444444,snare
180.0333728,2119208700,0.009535467,0.274852608,snare
392.1261513,2147483400,0.006791943,0.241904762,snare
181.9773642,0.9476112,0.010191111,0.295941043,snare
568.3463626,1913946400,0.011650717,1.13,snare
171.1549761,0.7366727,0.008874213,0.250204082,snare
169.3418793,2121713700,0.007761528,0.200929705,snare
43.20297026,27305,0.002088053,3.751564626,snare
163.3518679,0.846723,0.007300132,0.255623583,snare
162.2339533,2147483400,0.008348939,0.183135417,snare
623.5278017,2147418100,0.005209591,0.326712018,snare
153.5586836,2121713900,0.005562285,0.254829932,snare
205.5518283,1799808000,0.005810664,0.276961451,snare
229.6836643,1305062400,0.007780792,0.201814059,snare
177.3650719,0.99811435,0.009833308,0.398253968,snare
139.0991701,1913946900,0.008518986,2.666666667,snare
378.8557509,2147483400,0.003877114,0.5630839,snare
271.8887638,2121713900,0.007606552,0.184716553,snare
477.9548976,1092546800,0.007570223,0.817777778,snare
158.5890356,1787894300,0.008226545,0.207097506,snare
194.6008161,2121713700,0.008132073,0.436507937,snare
182.6551911,1541902600,0.007363359,0.633514739,snare
215.878161,2121713700,0.008489063,0.257006803,snare
145.9359092,2013753900,0.008013021,0.572176871,snare
154.4312691,2121713900,0.00647447,0.171836735,snare
174.3866484,2121713700,0.007742133,0.606780045,snare
189.3662043,1909797400,0.01035032,0.409251701,snare
269.5564415,0.94989145,0.009551557,0.420729167,snare
169.6773492,1714265300,0.006293422,2.512494331,snare
559.9166734,2121711900,0.007242589,0.626122449,snare
157.5559685,0.94283605,0.009758347,0.232857143,snare
94.93036892,2121713900,0.008567063,0.085034014,snare
209.8156313,31320,0.007924945,0.738166667,snare
299.6467923,32767,0.00901977,0.853469388,snare
229.3111223,32766,0.006131322,1.393469388,snare
171.4859372,2121713400,0.010398439,0.09968254,snare
186.0168299,2121713900,0.009192928,0.163401361,snare
57.4818702,2121713900,0.005935017,0.134807256,snare
182.8050445,1502536700,0.007673194,0.96,snare
386.4825044,30888,0.009282331,0.755600907,snare
69.6073108,2028049400,0.007913645,1.108820862,snare
330.9023515,1139371000,0.003819453,0.106666667,snare
552.4141872,1913946900,0.010171944,19.63637188,snare
163.1634031,1524894700,0.003625961,0.180136054,snare
58.9919941,0.9978908,0.008404719,0.210340136,snare
450.8511455,1976666900,0.007667268,0.15625,snare
184.2026708,32767,0.008419549,0.247256236,snare
178.2617564,2147483400,0.009802037,0.317104167,snare
188.303656,1913946900,0.008886628,0.240544218,snare
216.4636572,2121713900,0.008727741,0.119909297,snare
188.8524762,2129005800,0.00930025,0.211269841,snare
336.9293788,2113691100,0.008082902,0.32739229,snare
173.8032992,29439,0.00940973,0.126598639,snare
277.2973145,2122905900,0.006688356,1.102879819,snare
162.3098345,1913946600,0.010417353,1.055555556,snare
201.3373791,1536779300,0.006336527,0.335510204,snare
181.88425,0.78272396,0.008879436,0.193650794,snare
149.7373002,1655507200,0.004616253,4.258344671,snare
39.67836523,27305,0.002005242,3.755873016,snare
37.96139079,2147483400,0.007816194,0.5,snare
583.5682267,2121713700,0.010159592,0.629478458,snare
86.37890794,337622800,0.009429257,1.68324263,snare
408.1901413,1209635300,0.007121032,0.963650794,snare
543.4691152,32767,0.008307858,0.164535147,snare
178.6033542,32767,0.00824364,0.312176871,snare
140.9734298,0.9635315,0.007185839,0.154285714,snare
193.0245134,1676868900,0.007506818,4.8,snare
161.0730715,2104967200,0.005137254,0.267256236,snare
122.8512722,2053318700,0.009423413,0.244036281,snare
410.8832624,2147483400,0.006885094,0.21553288,snare
63.65081511,1307403800,0.007901141,0.909206349,snare
234.8688965,2121713900,0.008646281,0.154489796,snare
189.1272584,24212,0.00965041,0.127755102,snare
239.4710254,1908053200,0.008920562,1.158367347,snare
470.949704,29881,0.006488983,0.270861678,snare
196.3191725,2137004500,0.010564676,1.102675737,snare
173.8526966,0.8487646,0.00908234,0.288752834,snare
264.8718031,2077155800,0.009342324,0.441360544,snare
1956.114103,32020,0.005593876,0.587823129,snare
233.2314591,2061274600,0.007251643,0.33,snare
231.7318407,2043622100,0.008628869,0.450045351,snare
389.3900363,2147483400,0.006211652,0.209863946,snare
53.3377859,2122832400,0.006793112,0.395986395,snare
436.6608275,1891701500,0.005892728,0.396281179,snare
229.9634415,1965943800,0.006164639,0.407845805,snare
47.5702055,1916577800,0.005762548,0.374875283,snare
